Gene,TCGA_Present,CGGA_Present,Is_Target
MLF1,TRUE,TRUE,FALSE
NDUFAF3,TRUE,TRUE,FALSE
GRAMD1C,TRUE,TRUE,FALSE
STAP2,TRUE,TRUE,FALSE
ULK4P3,TRUE,TRUE,FALSE
TWF1P1,TRUE,TRUE,FALSE
TSSK6,TRUE,TRUE,FALSE
BOLA1,TRUE,TRUE,FALSE
PDE4DIP,TRUE,TRUE,FALSE
DDX10,TRUE,TRUE,FALSE
GOLGA8Q,TRUE,TRUE,FALSE
PPP1R42,TRUE,TRUE,FALSE
NDUFV2,TRUE,TRUE,FALSE
DALRD3,TRUE,TRUE,FALSE
ZNF114,TRUE,TRUE,FALSE
ZNF518B,TRUE,TRUE,FALSE
AMER3,TRUE,TRUE,FALSE
ZNF366,TRUE,TRUE,FALSE
LCORL,TRUE,TRUE,FALSE
PARD6G,TRUE,TRUE,FALSE
ZNF454,TRUE,TRUE,FALSE
SH2B1,TRUE,TRUE,FALSE
ZC3H12D,TRUE,TRUE,FALSE
VN1R1,TRUE,TRUE,FALSE
PLEC,TRUE,TRUE,FALSE
SH2D4B,TRUE,TRUE,FALSE
RNF212,TRUE,TRUE,FALSE
PRSS36,TRUE,TRUE,FALSE
ZNF543,TRUE,TRUE,FALSE
TMEM151B,TRUE,TRUE,FALSE
GALNT11,TRUE,TRUE,FALSE
SLITRK1,TRUE,TRUE,FALSE
WDR6,TRUE,TRUE,FALSE
GEN1,TRUE,TRUE,FALSE
TMPRSS9,TRUE,TRUE,FALSE
AQP11,TRUE,TRUE,FALSE
TMEM11,TRUE,TRUE,FALSE
ZNF354B,TRUE,TRUE,FALSE
KCNG2,TRUE,TRUE,FALSE
SHISA3,TRUE,TRUE,FALSE
ZFAND2A,TRUE,TRUE,FALSE
PLEKHM3,TRUE,TRUE,FALSE
HTR1A,TRUE,TRUE,FALSE
FAM220A,TRUE,TRUE,FALSE
DNAJC22,TRUE,TRUE,FALSE
NEUROG2,TRUE,TRUE,FALSE
BEND3,TRUE,TRUE,FALSE
NT5DC1,TRUE,TRUE,FALSE
GLDC,TRUE,TRUE,FALSE
COX14,TRUE,TRUE,FALSE
MCMDC2,TRUE,TRUE,FALSE
P4HTM,TRUE,TRUE,FALSE
DTX3,TRUE,TRUE,FALSE
KLHL11,TRUE,TRUE,FALSE
CTXN1,TRUE,TRUE,FALSE
SLC25A20,TRUE,TRUE,FALSE
CA8,TRUE,TRUE,FALSE
CD28,TRUE,TRUE,FALSE
EPM2AIP1,TRUE,TRUE,FALSE
ERBB4,TRUE,TRUE,FALSE
MAF,TRUE,TRUE,FALSE
CTNNBIP1,TRUE,TRUE,FALSE
OTOS,TRUE,TRUE,FALSE
GTPBP6,TRUE,TRUE,FALSE
ERN1,TRUE,TRUE,FALSE
GPR35,TRUE,TRUE,FALSE
ACTG1P1,TRUE,TRUE,FALSE
CSRNP3,TRUE,TRUE,FALSE
ZNF713,TRUE,TRUE,FALSE
PARP10,TRUE,TRUE,FALSE
SUZ12,TRUE,TRUE,FALSE
NSUN3,TRUE,TRUE,FALSE
KCTD12,TRUE,TRUE,FALSE
RPP25,TRUE,TRUE,FALSE
GRINA,TRUE,TRUE,FALSE
THBD,TRUE,TRUE,FALSE
GP5,TRUE,TRUE,FALSE
COX5A,TRUE,TRUE,FALSE
STX19,TRUE,TRUE,FALSE
FAM219B,TRUE,TRUE,FALSE
ZHX2,TRUE,TRUE,FALSE
CPNE7,TRUE,TRUE,FALSE
CD300LB,TRUE,TRUE,FALSE
RIIAD1,TRUE,TRUE,FALSE
MPI,TRUE,TRUE,FALSE
TRIM73,TRUE,TRUE,FALSE
OPLAH,TRUE,TRUE,FALSE
TMEM52,TRUE,TRUE,FALSE
TMEM139,TRUE,TRUE,FALSE
EFCAB13,TRUE,TRUE,FALSE
MSC,TRUE,TRUE,FALSE
APOLD1,TRUE,TRUE,FALSE
EXOSC4,TRUE,TRUE,FALSE
DPY19L3,TRUE,TRUE,FALSE
TAF7,TRUE,TRUE,FALSE
ZNF852,TRUE,TRUE,FALSE
FOXE1,TRUE,TRUE,FALSE
PFAS,TRUE,TRUE,FALSE
ZNF552,TRUE,TRUE,FALSE
GAK,TRUE,TRUE,FALSE
ZBTB7A,TRUE,TRUE,FALSE
TUFM,TRUE,TRUE,FALSE
RMI1,TRUE,TRUE,FALSE
CTC1,TRUE,TRUE,FALSE
FBXO34,TRUE,TRUE,FALSE
EIF3K,TRUE,TRUE,FALSE
MRFAP1L1,TRUE,TRUE,FALSE
SNX18,TRUE,TRUE,FALSE
AURKB,TRUE,TRUE,FALSE
MRFAP1,TRUE,TRUE,FALSE
KLHDC7A,TRUE,TRUE,FALSE
TMEM107,TRUE,TRUE,FALSE
RRS1,TRUE,TRUE,FALSE
EXOC3L1,TRUE,TRUE,FALSE
RCC2,TRUE,TRUE,FALSE
IGSF22,TRUE,TRUE,FALSE
CCDC89,TRUE,TRUE,FALSE
FAM133A,TRUE,TRUE,FALSE
DPM3,TRUE,TRUE,FALSE
CYC1,TRUE,TRUE,FALSE
PER1,TRUE,TRUE,FALSE
HTR1F,TRUE,TRUE,FALSE
TMTC2,TRUE,TRUE,FALSE
HES7,TRUE,TRUE,FALSE
FARSA,TRUE,TRUE,FALSE
SPTY2D1,TRUE,TRUE,FALSE
SAMD4B,TRUE,TRUE,FALSE
GIMAP7,TRUE,TRUE,FALSE
ALOXE3,TRUE,TRUE,FALSE
EDC3,TRUE,TRUE,FALSE
TCAIM,TRUE,TRUE,FALSE
FUCA1,TRUE,TRUE,FALSE
PXT1,TRUE,TRUE,FALSE
GGN,TRUE,TRUE,FALSE
TMEM125,TRUE,TRUE,FALSE
ZNF664,TRUE,TRUE,FALSE
CALR,TRUE,TRUE,FALSE
MAGED1,TRUE,TRUE,FALSE
LDLRAD3,TRUE,TRUE,FALSE
CDH4,TRUE,TRUE,FALSE
RAD23A,TRUE,TRUE,FALSE
GADD45GIP1,TRUE,TRUE,FALSE
MEIS3P1,TRUE,TRUE,FALSE
DAND5,TRUE,TRUE,FALSE
TMEM151A,TRUE,TRUE,FALSE
PTPN11,TRUE,TRUE,FALSE
NSUN7,TRUE,TRUE,FALSE
FAM156B,TRUE,TRUE,FALSE
WSCD1,TRUE,TRUE,FALSE
RAB39A,TRUE,TRUE,FALSE
CLK3,TRUE,TRUE,FALSE
HLA-DQB1,TRUE,TRUE,FALSE
GATA2,TRUE,TRUE,FALSE
ARID3B,TRUE,TRUE,FALSE
HMGN2P46,TRUE,TRUE,FALSE
TMEM31,TRUE,TRUE,FALSE
PACS2,TRUE,TRUE,FALSE
ELMOD2,TRUE,TRUE,FALSE
EGR3,TRUE,TRUE,FALSE
GPC5,TRUE,TRUE,FALSE
VWA1,TRUE,TRUE,FALSE
GEMIN4,TRUE,TRUE,FALSE
FJX1,TRUE,TRUE,FALSE
KLHL28,TRUE,TRUE,FALSE
MKRN3,TRUE,TRUE,FALSE
ZBTB18,TRUE,TRUE,FALSE
ALOX12B,TRUE,TRUE,FALSE
SLC17A8,TRUE,TRUE,FALSE
SHARPIN,TRUE,TRUE,FALSE
LBX2,TRUE,TRUE,FALSE
DNHD1,TRUE,TRUE,FALSE
SLITRK4,TRUE,TRUE,FALSE
HTR1D,TRUE,TRUE,FALSE
GCC1,TRUE,TRUE,FALSE
LSMEM2,TRUE,TRUE,FALSE
RNF151,TRUE,TRUE,FALSE
CIITA,TRUE,TRUE,FALSE
ZFPM1,TRUE,TRUE,FALSE
ALOX15B,TRUE,TRUE,FALSE
PLD6,TRUE,TRUE,FALSE
GRM8,TRUE,TRUE,FALSE
CDC42EP4,TRUE,TRUE,FALSE
DGKZP1,TRUE,TRUE,FALSE
ZBTB42,TRUE,TRUE,FALSE
LACC1,TRUE,TRUE,FALSE
MAF1,TRUE,TRUE,FALSE
TPPP2,TRUE,TRUE,FALSE
FCER1A,TRUE,TRUE,FALSE
RPRML,TRUE,TRUE,FALSE
PCED1B,TRUE,TRUE,FALSE
APOBEC3B,TRUE,TRUE,FALSE
PIPOX,TRUE,TRUE,FALSE
ATP8B5P,TRUE,TRUE,FALSE
FOXS1,TRUE,TRUE,FALSE
ATOH7,TRUE,TRUE,FALSE
CDH5,TRUE,TRUE,FALSE
LRRC3B,TRUE,TRUE,FALSE
OR7E22P,TRUE,TRUE,FALSE
MYADM,TRUE,TRUE,FALSE
MROH1,TRUE,TRUE,FALSE
SERTAD2,TRUE,TRUE,FALSE
AKAP5,TRUE,TRUE,FALSE
NKPD1,TRUE,TRUE,FALSE
GIPC3,TRUE,TRUE,FALSE
CITED4,TRUE,TRUE,FALSE
ABCA13,TRUE,TRUE,FALSE
NLRP11,TRUE,TRUE,FALSE
TIGD5,TRUE,TRUE,FALSE
PDXDC1,TRUE,TRUE,FALSE
PHC1P1,TRUE,TRUE,FALSE
ZNF154,TRUE,TRUE,FALSE
R3HDM2,TRUE,TRUE,FALSE
NRXN1,TRUE,TRUE,FALSE
SEPHS2,TRUE,TRUE,FALSE
GPBAR1,TRUE,TRUE,FALSE
ZNF784,TRUE,TRUE,FALSE
ZNF648,TRUE,TRUE,FALSE
BBS10,TRUE,TRUE,FALSE
FIZ1,TRUE,TRUE,FALSE
PUF60,TRUE,TRUE,FALSE
SSC5D,TRUE,TRUE,FALSE
DCTPP1,TRUE,TRUE,FALSE
ZNF771,TRUE,TRUE,FALSE
PPP1R14BP3,TRUE,TRUE,FALSE
TSHZ1,TRUE,TRUE,FALSE
PSTK,TRUE,TRUE,FALSE
SOCS4,TRUE,TRUE,FALSE
ZADH2,TRUE,TRUE,FALSE
ZNF48,TRUE,TRUE,FALSE
TMEM150B,TRUE,TRUE,FALSE
TMEM86B,TRUE,TRUE,FALSE
TRNAU1AP,TRUE,TRUE,FALSE
EXOC3,TRUE,TRUE,FALSE
TDRD6,TRUE,TRUE,FALSE
CSNK1A1L,TRUE,TRUE,FALSE
LYNX1,TRUE,TRUE,FALSE
TH,TRUE,TRUE,FALSE
MED14,TRUE,TRUE,FALSE
FAHD1,TRUE,TRUE,FALSE
HMGB1P14,TRUE,TRUE,FALSE
TDRP,TRUE,TRUE,FALSE
RCC1,TRUE,TRUE,FALSE
MYLPF,TRUE,TRUE,FALSE
PRKRA,TRUE,TRUE,FALSE
HERC2P3,TRUE,TRUE,FALSE
ZNRF2,TRUE,TRUE,FALSE
RRH,TRUE,TRUE,FALSE
ZNF816,TRUE,TRUE,FALSE
FGD6,TRUE,TRUE,FALSE
PLD5,TRUE,TRUE,FALSE
OAZ2,TRUE,TRUE,FALSE
CCDC43,TRUE,TRUE,FALSE
KCTD4,TRUE,TRUE,FALSE
FZD2,TRUE,TRUE,FALSE
TIGD2,TRUE,TRUE,FALSE
HCLS1,TRUE,TRUE,FALSE
ZNF609,TRUE,TRUE,FALSE
PAK2,TRUE,TRUE,FALSE
CCDC66,TRUE,TRUE,FALSE
MCFD2,TRUE,TRUE,FALSE
HARBI1,TRUE,TRUE,FALSE
SERTM1,TRUE,TRUE,FALSE
GAS1,TRUE,TRUE,FALSE
ZNF571,TRUE,TRUE,FALSE
GLIPR1L2,TRUE,TRUE,FALSE
KCNE1,TRUE,TRUE,FALSE
PRR26,TRUE,TRUE,FALSE
NRIP1,TRUE,TRUE,FALSE
BHLHA15,TRUE,TRUE,FALSE
RNF182,TRUE,TRUE,FALSE
TSPYL5,TRUE,TRUE,FALSE
FUT7,TRUE,TRUE,FALSE
SRP9P1,TRUE,TRUE,FALSE
SKIDA1,TRUE,TRUE,FALSE
MB21D2,TRUE,TRUE,FALSE
GSX2,TRUE,TRUE,FALSE
SSTR2,TRUE,TRUE,FALSE
ZNF594,TRUE,TRUE,FALSE
PCGF5,TRUE,TRUE,FALSE
SLC47A2,TRUE,TRUE,FALSE
PRF1,TRUE,TRUE,FALSE
MAB21L1,TRUE,TRUE,FALSE
YOD1,TRUE,TRUE,FALSE
TMEM64,TRUE,TRUE,FALSE
CHRM4,TRUE,TRUE,FALSE
SHISA2,TRUE,TRUE,FALSE
S1PR5,TRUE,TRUE,FALSE
CLRN3,TRUE,TRUE,FALSE
GPR157,TRUE,TRUE,FALSE
PIPSL,TRUE,TRUE,FALSE
CHST13,TRUE,TRUE,FALSE
SLC36A4,TRUE,TRUE,FALSE
ZDHHC20,TRUE,TRUE,FALSE
OR51E1,TRUE,TRUE,FALSE
ZFP3,TRUE,TRUE,FALSE
ARSJ,TRUE,TRUE,FALSE
HOXC9,TRUE,TRUE,FALSE
MAP3K15,TRUE,TRUE,FALSE
PPA1,TRUE,TRUE,FALSE
HOXC10,TRUE,TRUE,FALSE
PSMG4,TRUE,TRUE,FALSE
BHLHE22,TRUE,TRUE,FALSE
MAP6D1,TRUE,TRUE,FALSE
ZNF443,TRUE,TRUE,FALSE
CXCR2,TRUE,TRUE,FALSE
GREM2,TRUE,TRUE,FALSE
SSR4,TRUE,TRUE,FALSE
CAPS2,TRUE,TRUE,FALSE
ZNF792,TRUE,TRUE,FALSE
CUEDC1,TRUE,TRUE,FALSE
SCRIB,TRUE,TRUE,FALSE
KCTD2,TRUE,TRUE,FALSE
D2HGDH,TRUE,TRUE,FALSE
OXTR,TRUE,TRUE,FALSE
CMTR2,TRUE,TRUE,FALSE
FAM83H,TRUE,TRUE,FALSE
GPR62,TRUE,TRUE,FALSE
ZNF572,TRUE,TRUE,FALSE
ST20,TRUE,TRUE,FALSE
PITPNB,TRUE,TRUE,FALSE
TCEAL8,TRUE,TRUE,FALSE
LRRC57,TRUE,TRUE,FALSE
GPR137C,TRUE,TRUE,FALSE
BBS12,TRUE,TRUE,FALSE
ZFP82,TRUE,TRUE,FALSE
LSMEM1,TRUE,TRUE,FALSE
NQO1,TRUE,TRUE,FALSE
AEN,TRUE,TRUE,FALSE
FKRP,TRUE,TRUE,FALSE
TRAPPC5,TRUE,TRUE,FALSE
RPH3AL,TRUE,TRUE,FALSE
SLC25A42,TRUE,TRUE,FALSE
FCRL6,TRUE,TRUE,FALSE
METTL23,TRUE,TRUE,FALSE
SLC26A11,TRUE,TRUE,FALSE
HIGD1A,TRUE,TRUE,FALSE
CHRM2,TRUE,TRUE,FALSE
OR52N4,TRUE,TRUE,FALSE
MAPK15,TRUE,TRUE,FALSE
EHMT1,TRUE,TRUE,FALSE
F2R,TRUE,TRUE,FALSE
HLA-V,TRUE,TRUE,FALSE
ZNF707,TRUE,TRUE,FALSE
NPM1,TRUE,TRUE,FALSE
PJA1,TRUE,TRUE,FALSE
DHTKD1,TRUE,TRUE,FALSE
PENK,TRUE,TRUE,FALSE
ZNF746,TRUE,TRUE,FALSE
POLR2A,TRUE,TRUE,FALSE
TMEM132C,TRUE,TRUE,FALSE
SLC25A41,TRUE,TRUE,FALSE
FRAT2,TRUE,TRUE,FALSE
TMEM102,TRUE,TRUE,FALSE
TMEM132E,TRUE,TRUE,FALSE
ZNF322,TRUE,TRUE,FALSE
NME9,TRUE,TRUE,FALSE
DDX60L,TRUE,TRUE,FALSE
SYNE4,TRUE,TRUE,FALSE
OGFOD3,TRUE,TRUE,FALSE
UTS2R,TRUE,TRUE,FALSE
AATK,TRUE,TRUE,FALSE
DDN,TRUE,TRUE,FALSE
ZNF467,TRUE,TRUE,FALSE
SOX2,TRUE,TRUE,FALSE
ZNF678,TRUE,TRUE,FALSE
TMEM45A,TRUE,TRUE,FALSE
RAP2B,TRUE,TRUE,FALSE
ZBTB2,TRUE,TRUE,FALSE
RNF135,TRUE,TRUE,FALSE
ACBD4,TRUE,TRUE,FALSE
SGSH,TRUE,TRUE,FALSE
MAB21L2,TRUE,TRUE,FALSE
FANCB,TRUE,TRUE,FALSE
SETD2,TRUE,TRUE,FALSE
TMIE,TRUE,TRUE,FALSE
MEX3D,TRUE,TRUE,FALSE
GPR135,TRUE,TRUE,FALSE
P2RY13,TRUE,TRUE,FALSE
TNFSF15,TRUE,TRUE,FALSE
PHLDA2,TRUE,TRUE,FALSE
ATG9B,TRUE,TRUE,FALSE
GPR88,TRUE,TRUE,FALSE
PLAG1,TRUE,TRUE,FALSE
YIPF6,TRUE,TRUE,FALSE
ZBTB20,TRUE,TRUE,FALSE
AMIGO1,TRUE,TRUE,FALSE
GPR3,TRUE,TRUE,FALSE
ODF3L2,TRUE,TRUE,FALSE
SIAH2,TRUE,TRUE,FALSE
COPG1,TRUE,TRUE,FALSE
SLC9A9,TRUE,TRUE,FALSE
LSM10,TRUE,TRUE,FALSE
RELL1,TRUE,TRUE,FALSE
RFX7,TRUE,TRUE,FALSE
SLC35C1,TRUE,TRUE,FALSE
TIGIT,TRUE,TRUE,FALSE
RNF41,TRUE,TRUE,FALSE
SLC2A4,TRUE,TRUE,FALSE
IBA57,TRUE,TRUE,FALSE
CLDN7,TRUE,TRUE,FALSE
ZNF329,TRUE,TRUE,FALSE
ZNF101,TRUE,TRUE,FALSE
ADO,TRUE,TRUE,FALSE
COA4,TRUE,TRUE,FALSE
PRKAG1,TRUE,TRUE,FALSE
GINS3,TRUE,TRUE,FALSE
CCDC149,TRUE,TRUE,FALSE
SNRPE,TRUE,TRUE,FALSE
RTKN2,TRUE,TRUE,FALSE
CHST15,TRUE,TRUE,FALSE
ADIG,TRUE,TRUE,FALSE
TRPC2,TRUE,TRUE,FALSE
MGAT4C,TRUE,TRUE,FALSE
IDH2,TRUE,TRUE,FALSE
TMEM259,TRUE,TRUE,FALSE
TNRC18,TRUE,TRUE,FALSE
FAM181B,TRUE,TRUE,FALSE
TMEM30B,TRUE,TRUE,FALSE
DEXI,TRUE,TRUE,FALSE
NOP10,TRUE,TRUE,FALSE
FAM89A,TRUE,TRUE,FALSE
KCNIP1,TRUE,TRUE,FALSE
TDRKH,TRUE,TRUE,FALSE
ZNF708,TRUE,TRUE,FALSE
IST1,TRUE,TRUE,FALSE
ERCC6L2,TRUE,TRUE,FALSE
CREB3L2,TRUE,TRUE,FALSE
P2RY8,TRUE,TRUE,FALSE
TP53TG1,TRUE,TRUE,FALSE
UNC5C,TRUE,TRUE,FALSE
TSEN54,TRUE,TRUE,FALSE
RGMA,TRUE,TRUE,FALSE
ASB18,TRUE,TRUE,FALSE
UBA7,TRUE,TRUE,FALSE
RAD51B,TRUE,TRUE,FALSE
LDOC1,TRUE,TRUE,FALSE
ARL6IP4,TRUE,TRUE,FALSE
EXT1,TRUE,TRUE,FALSE
SHMT2,TRUE,TRUE,FALSE
MOB2,TRUE,TRUE,FALSE
HHIPL1,TRUE,TRUE,FALSE
ATP6AP2,TRUE,TRUE,FALSE
ZAR1,TRUE,TRUE,FALSE
BACE2,TRUE,TRUE,FALSE
UBE2E2,TRUE,TRUE,FALSE
SYNM,TRUE,TRUE,FALSE
KCNA4,TRUE,TRUE,FALSE
GABRG3,TRUE,TRUE,FALSE
FIGN,TRUE,TRUE,FALSE
IZUMO1,TRUE,TRUE,FALSE
B4GALNT4,TRUE,TRUE,FALSE
AP1S2,TRUE,TRUE,FALSE
DCAF4L1,TRUE,TRUE,FALSE
ZSCAN22,TRUE,TRUE,FALSE
KCNJ14,TRUE,TRUE,FALSE
FBXL6,TRUE,TRUE,FALSE
C1S,TRUE,TRUE,FALSE
GLTPD2,TRUE,TRUE,FALSE
ZNF804B,TRUE,TRUE,FALSE
KBTBD3,TRUE,TRUE,FALSE
YBEY,TRUE,TRUE,FALSE
FAM87A,TRUE,TRUE,FALSE
CLN8,TRUE,TRUE,FALSE
PLCXD1,TRUE,TRUE,FALSE
NXPH4,TRUE,TRUE,FALSE
CACNB4,TRUE,TRUE,FALSE
DNM1P46,TRUE,TRUE,FALSE
TRAPPC6B,TRUE,TRUE,FALSE
PGBD4,TRUE,TRUE,FALSE
NPLOC4,TRUE,TRUE,FALSE
TSHZ2,TRUE,TRUE,FALSE
CAPN12,TRUE,TRUE,FALSE
EXOC7,TRUE,TRUE,FALSE
KPNA2,TRUE,TRUE,FALSE
WASH6P,TRUE,TRUE,FALSE
NCF1B,TRUE,TRUE,FALSE
XKRX,TRUE,TRUE,FALSE
BGN,TRUE,TRUE,FALSE
CEP97,TRUE,TRUE,FALSE
LHFPL1,TRUE,TRUE,FALSE
FES,TRUE,TRUE,FALSE
GLRX5,TRUE,TRUE,FALSE
FAM104B,TRUE,TRUE,FALSE
CAV3,TRUE,TRUE,FALSE
MXRA7,TRUE,TRUE,FALSE
LIMK2,TRUE,TRUE,FALSE
MFSD5,TRUE,TRUE,FALSE
RNASE10,TRUE,TRUE,FALSE
ADI1,TRUE,TRUE,FALSE
RWDD4,TRUE,TRUE,FALSE
SPNS3,TRUE,TRUE,FALSE
SATB1,TRUE,TRUE,FALSE
NXPH3,TRUE,TRUE,FALSE
CSF1R,TRUE,TRUE,FALSE
EPHB3,TRUE,TRUE,FALSE
ACTL10,TRUE,TRUE,FALSE
HS3ST4,TRUE,TRUE,FALSE
TRAK1,TRUE,TRUE,FALSE
TSPAN10,TRUE,TRUE,FALSE
PLCB1,TRUE,TRUE,FALSE
SKA2,TRUE,TRUE,FALSE
CCNYL2,TRUE,TRUE,FALSE
NDN,TRUE,TRUE,FALSE
NTM,TRUE,TRUE,FALSE
TTC3,TRUE,TRUE,FALSE
KCNB2,TRUE,TRUE,FALSE
PPP1R27,TRUE,TRUE,FALSE
BRICD5,TRUE,TRUE,FALSE
GALR2,TRUE,TRUE,FALSE
RESP18,TRUE,TRUE,FALSE
IGIP,TRUE,TRUE,FALSE
TSKU,TRUE,TRUE,FALSE
ANXA2,TRUE,TRUE,FALSE
SEPHS1P1,TRUE,TRUE,FALSE
RGS6,TRUE,TRUE,FALSE
HOXB4,TRUE,TRUE,FALSE
SLC35D3,TRUE,TRUE,FALSE
PAQR7,TRUE,TRUE,FALSE
PAPPA,TRUE,TRUE,FALSE
MAFA,TRUE,TRUE,FALSE
NGRN,TRUE,TRUE,FALSE
GRID1,TRUE,TRUE,FALSE
HCAR2,TRUE,TRUE,FALSE
CCDC87,TRUE,TRUE,FALSE
TMEM198B,TRUE,TRUE,FALSE
MAGEB17,TRUE,TRUE,FALSE
CRIP2,TRUE,TRUE,FALSE
DDX28,TRUE,TRUE,FALSE
ACBD3,TRUE,TRUE,FALSE
PLCXD3,TRUE,TRUE,FALSE
VMO1,TRUE,TRUE,FALSE
ALG12,TRUE,TRUE,FALSE
LCK,TRUE,TRUE,FALSE
GALNT9,TRUE,TRUE,FALSE
COL18A1,TRUE,TRUE,FALSE
RBM10,TRUE,TRUE,FALSE
GLUD2,TRUE,TRUE,FALSE
RGS7,TRUE,TRUE,FALSE
SLC25A18,TRUE,TRUE,FALSE
ZNF721,TRUE,TRUE,FALSE
TCEAL7,TRUE,TRUE,FALSE
CEP63,TRUE,TRUE,FALSE
EWSR1,TRUE,TRUE,FALSE
ODF3L1,TRUE,TRUE,FALSE
HMGN4,TRUE,TRUE,FALSE
SPATA13,TRUE,TRUE,FALSE
GJC1,TRUE,TRUE,FALSE
SOX1,TRUE,TRUE,FALSE
CNOT10,TRUE,TRUE,FALSE
MTA1,TRUE,TRUE,FALSE
ZNF662,TRUE,TRUE,FALSE
CADM1,TRUE,TRUE,FALSE
ZNF320,TRUE,TRUE,FALSE
PYCR1,TRUE,TRUE,FALSE
NAA38,TRUE,TRUE,FALSE
SPNS2,TRUE,TRUE,FALSE
AP2A2,TRUE,TRUE,FALSE
SLC8A1,TRUE,TRUE,FALSE
SLC25A21,TRUE,TRUE,FALSE
PCP4,TRUE,TRUE,FALSE
ABAT,TRUE,TRUE,FALSE
CAMK1D,TRUE,TRUE,FALSE
LYSMD4,TRUE,TRUE,FALSE
WBP2NL,TRUE,TRUE,FALSE
IGSF5,TRUE,TRUE,FALSE
NKX2-5,TRUE,TRUE,FALSE
AFMID,TRUE,TRUE,FALSE
GAS6,TRUE,TRUE,FALSE
FREM3,TRUE,TRUE,FALSE
NEB,TRUE,TRUE,FALSE
BEGAIN,TRUE,TRUE,FALSE
GPC6,TRUE,TRUE,FALSE
ARHGEF37,TRUE,TRUE,FALSE
FAM43B,TRUE,TRUE,FALSE
CSMD1,TRUE,TRUE,FALSE
PTGDR2,TRUE,TRUE,FALSE
CEP57L1,TRUE,TRUE,FALSE
RIPPLY3,TRUE,TRUE,FALSE
GPR19,TRUE,TRUE,FALSE
GJD3,TRUE,TRUE,FALSE
RABIF,TRUE,TRUE,FALSE
TMEM119,TRUE,TRUE,FALSE
FANCF,TRUE,TRUE,FALSE
CALN1,TRUE,TRUE,FALSE
SMDT1,TRUE,TRUE,FALSE
C2CD4C,TRUE,TRUE,FALSE
CHST6,TRUE,TRUE,FALSE
HSP90AB3P,TRUE,TRUE,FALSE
RUVBL2,TRUE,TRUE,FALSE
GDPGP1,TRUE,TRUE,FALSE
CTNNA3,TRUE,TRUE,FALSE
PTTG1IP,TRUE,TRUE,FALSE
DDX41,TRUE,TRUE,FALSE
PLGLB1,TRUE,TRUE,FALSE
DAZAP2,TRUE,TRUE,FALSE
CCBE1,TRUE,TRUE,FALSE
ZNF623,TRUE,TRUE,FALSE
EPHA10,TRUE,TRUE,FALSE
CCDC125,TRUE,TRUE,FALSE
BCOR,TRUE,TRUE,FALSE
JRKL,TRUE,TRUE,FALSE
GBP6,TRUE,TRUE,FALSE
KIAA2026,TRUE,TRUE,FALSE
SYNDIG1L,TRUE,TRUE,FALSE
FHL3,TRUE,TRUE,FALSE
CCDC159,TRUE,TRUE,FALSE
RIPK4,TRUE,TRUE,FALSE
LRIT3,TRUE,TRUE,FALSE
NPIPA1,TRUE,TRUE,FALSE
SF3A3,TRUE,TRUE,FALSE
TRIM61,TRUE,TRUE,FALSE
OR7E38P,TRUE,TRUE,FALSE
GRIN2A,TRUE,TRUE,FALSE
GTF2H2C,TRUE,TRUE,FALSE
ASB7,TRUE,TRUE,FALSE
SH2D7,TRUE,TRUE,FALSE
TREX2,TRUE,TRUE,FALSE
GPR132,TRUE,TRUE,FALSE
MX2,TRUE,TRUE,FALSE
EP400,TRUE,TRUE,FALSE
MEX3B,TRUE,TRUE,FALSE
PI4KAP2,TRUE,TRUE,FALSE
COA5,TRUE,TRUE,FALSE
PSMG1,TRUE,TRUE,FALSE
PRR14L,TRUE,TRUE,FALSE
KLRC4,TRUE,TRUE,FALSE
ACSM5,TRUE,TRUE,FALSE
SERHL2,TRUE,TRUE,FALSE
PCBP3,TRUE,TRUE,FALSE
PGPEP1L,TRUE,TRUE,FALSE
SETD3,TRUE,TRUE,FALSE
TNFAIP8L3,TRUE,TRUE,FALSE
ZNRF3,TRUE,TRUE,FALSE
FBXL7,TRUE,TRUE,FALSE
TANGO2,TRUE,TRUE,FALSE
SFXN4,TRUE,TRUE,FALSE
FAM167B,TRUE,TRUE,FALSE
ZNF438,TRUE,TRUE,FALSE
HMCES,TRUE,TRUE,FALSE
DGCR6,TRUE,TRUE,FALSE
ZNF530,TRUE,TRUE,FALSE
NDUFB1,TRUE,TRUE,FALSE
KLHL25,TRUE,TRUE,FALSE
TRMT12,TRUE,TRUE,FALSE
GUSBP1,TRUE,TRUE,FALSE
GPR1,TRUE,TRUE,FALSE
BMP8A,TRUE,TRUE,FALSE
ALYREF,TRUE,TRUE,FALSE
EFHC2,TRUE,TRUE,FALSE
NOG,TRUE,TRUE,FALSE
UPP1,TRUE,TRUE,FALSE
OPCML,TRUE,TRUE,FALSE
TRIM52,TRUE,TRUE,FALSE
CMTM4,TRUE,TRUE,FALSE
TMEM50A,TRUE,TRUE,FALSE
ASCL2,TRUE,TRUE,FALSE
TBK1,TRUE,TRUE,FALSE
CBX6,TRUE,TRUE,FALSE
MACC1,TRUE,TRUE,FALSE
TBL3,TRUE,TRUE,FALSE
KREMEN1,TRUE,TRUE,FALSE
TRAIP,TRUE,TRUE,FALSE
CHEK2,TRUE,TRUE,FALSE
FOXL2,TRUE,TRUE,FALSE
AIFM3,TRUE,TRUE,FALSE
